pre,post,is_parent_edge,pre_spike_time_ms,post_spike_time_ms,delta_t_ms,stdp_weight
133,110,False,6.0,7.0,1.0,0.0
133,112,False,6.0,7.0,1.0,0.0
133,114,False,6.0,6.0,0.0,0.0
133,121,False,6.0,6.0,0.0,0.0
133,123,False,6.0,6.0,0.0,0.0
133,126,False,6.0,7.0,1.0,0.0
133,127,False,6.0,6.0,0.0,0.0
133,131,False,6.0,7.0,1.0,0.0
133,135,False,6.0,7.0,1.0,0.0
133,138,False,6.0,6.0,0.0,0.0
133,139,False,6.0,7.0,1.0,0.0
133,140,False,6.0,6.0,0.0,0.0
133,141,False,6.0,7.0,1.0,0.0
133,142,False,6.0,7.0,1.0,0.0
133,143,False,6.0,7.0,1.0,0.0
133,144,False,6.0,7.0,1.0,0.0
133,145,True,6.0,7.0,1.0,1.0
133,147,False,6.0,6.0,0.0,0.0
133,148,False,6.0,7.0,1.0,0.0
133,149,False,6.0,6.0,0.0,0.0
133,69,False,6.0,2.0,-4.0,0.0
133,70,False,6.0,2.0,-4.0,0.0
133,84,False,6.0,1.0,-5.0,0.0
133,89,False,6.0,4.0,-2.0,0.0
133,178,False,6.0,10.0,4.0,0.0
133,180,False,6.0,10.0,4.0,0.0
133,181,False,6.0,10.0,4.0,0.0
133,187,False,6.0,11.0,5.0,0.0
133,194,False,6.0,10.0,4.0,0.0
134,133,False,6.0,6.0,0.0,0.0
134,135,False,6.0,7.0,1.0,0.0
134,100,False,6.0,6.0,0.0,0.0
134,103,False,6.0,7.0,1.0,0.0
134,105,False,6.0,8.0,2.0,0.0
134,107,False,6.0,3.0,-3.0,0.0
134,109,False,6.0,8.0,2.0,0.0
134,112,False,6.0,7.0,1.0,0.0
134,114,False,6.0,6.0,0.0,0.0
134,115,False,6.0,8.0,2.0,0.0
134,116,False,6.0,4.0,-2.0,0.0
134,117,False,6.0,6.0,0.0,0.0
134,118,False,6.0,6.0,0.0,0.0
134,119,False,6.0,6.0,0.0,0.0
134,120,False,6.0,8.0,2.0,0.0
134,123,False,6.0,6.0,0.0,0.0
134,124,False,6.0,6.0,0.0,0.0
134,126,False,6.0,7.0,1.0,0.0
134,127,False,6.0,6.0,0.0,0.0
134,128,False,6.0,7.0,1.0,0.0
134,129,False,6.0,7.0,1.0,0.0
134,130,False,6.0,8.0,2.0,0.0
134,132,False,6.0,7.0,1.0,0.0
134,136,False,6.0,7.0,1.0,0.0
134,139,False,6.0,7.0,1.0,0.0
134,140,False,6.0,6.0,0.0,0.0
134,141,False,6.0,7.0,1.0,0.0
134,146,False,6.0,8.0,2.0,0.0
134,147,False,6.0,6.0,0.0,0.0
134,148,False,6.0,7.0,1.0,0.0
134,149,False,6.0,6.0,0.0,0.0
134,52,False,6.0,3.0,-3.0,0.0
134,68,False,6.0,3.0,-3.0,0.0
134,86,False,6.0,2.0,-4.0,0.0
134,97,False,6.0,2.0,-4.0,0.0
134,174,False,6.0,11.0,5.0,0.0
134,181,False,6.0,10.0,4.0,0.0
134,190,False,6.0,11.0,5.0,0.0
135,134,False,7.0,6.0,-1.0,0.0
135,136,False,7.0,7.0,0.0,0.0
135,107,False,7.0,3.0,-4.0,0.0
135,109,False,7.0,8.0,1.0,0.0
135,111,False,7.0,6.0,-1.0,0.0
135,112,False,7.0,7.0,0.0,0.0
135,114,False,7.0,6.0,-1.0,0.0
135,115,False,7.0,8.0,1.0,0.0
135,121,False,7.0,6.0,-1.0,0.0
135,122,False,7.0,6.0,-1.0,0.0
135,123,False,7.0,6.0,-1.0,0.0
135,125,False,7.0,7.0,0.0,0.0
135,126,False,7.0,7.0,0.0,0.0
135,128,False,7.0,7.0,0.0,0.0
135,129,False,7.0,7.0,0.0,0.0
135,131,False,7.0,7.0,0.0,0.0
135,133,False,7.0,6.0,-1.0,0.0
135,141,False,7.0,7.0,0.0,0.0
135,143,False,7.0,7.0,0.0,0.0
135,146,False,7.0,8.0,1.0,0.0
135,72,False,7.0,2.0,-5.0,0.0
135,99,False,7.0,2.0,-5.0,0.0
135,175,False,7.0,9.0,2.0,0.0
135,193,False,7.0,12.0,5.0,0.0
136,135,False,7.0,7.0,0.0,0.0
136,137,False,7.0,6.0,-1.0,0.0
136,102,False,7.0,6.0,-1.0,0.0
136,103,False,7.0,7.0,0.0,0.0
136,106,False,7.0,7.0,0.0,0.0
136,111,False,7.0,6.0,-1.0,0.0
136,112,False,7.0,7.0,0.0,0.0
136,113,False,7.0,7.0,0.0,0.0
136,114,False,7.0,6.0,-1.0,0.0
136,115,False,7.0,8.0,1.0,0.0
136,116,False,7.0,4.0,-3.0,0.0
136,117,False,7.0,6.0,-1.0,0.0
136,119,False,7.0,6.0,-1.0,0.0
136,120,False,7.0,8.0,1.0,0.0
136,121,False,7.0,6.0,-1.0,0.0
136,122,False,7.0,6.0,-1.0,0.0
136,123,False,7.0,6.0,-1.0,0.0
136,125,False,7.0,7.0,0.0,0.0
136,126,False,7.0,7.0,0.0,0.0
136,128,False,7.0,7.0,0.0,0.0
136,132,False,7.0,7.0,0.0,0.0
136,134,False,7.0,6.0,-1.0,0.0
136,138,False,7.0,6.0,-1.0,0.0
136,139,False,7.0,7.0,0.0,0.0
136,140,False,7.0,6.0,-1.0,0.0
136,141,False,7.0,7.0,0.0,0.0
136,143,False,7.0,7.0,0.0,0.0
136,145,False,7.0,7.0,0.0,0.0
136,147,False,7.0,6.0,-1.0,0.0
136,148,False,7.0,7.0,0.0,0.0
136,149,False,7.0,6.0,-1.0,0.0
136,61,False,7.0,3.0,-4.0,0.0
136,62,False,7.0,2.0,-5.0,0.0
136,71,False,7.0,4.0,-3.0,0.0
136,73,False,7.0,3.0,-4.0,0.0
136,96,False,7.0,2.0,-5.0,0.0
136,151,False,7.0,11.0,4.0,0.0
136,195,False,7.0,11.0,4.0,0.0
137,136,False,6.0,7.0,1.0,0.0
137,138,False,6.0,6.0,0.0,0.0
137,102,False,6.0,6.0,0.0,0.0
137,103,False,6.0,7.0,1.0,0.0
137,104,False,6.0,7.0,1.0,0.0
137,106,False,6.0,7.0,1.0,0.0
137,108,False,6.0,7.0,1.0,0.0
137,109,False,6.0,8.0,2.0,0.0
137,113,False,6.0,7.0,1.0,0.0
137,116,False,6.0,4.0,-2.0,0.0
137,117,False,6.0,6.0,0.0,0.0
137,120,False,6.0,8.0,2.0,0.0
137,123,False,6.0,6.0,0.0,0.0
137,126,False,6.0,7.0,1.0,0.0
137,127,False,6.0,6.0,0.0,0.0
137,129,False,6.0,7.0,1.0,0.0
137,131,False,6.0,7.0,1.0,0.0
137,140,False,6.0,6.0,0.0,0.0
137,143,False,6.0,7.0,1.0,0.0
137,145,False,6.0,7.0,1.0,0.0
137,147,False,6.0,6.0,0.0,0.0
137,148,False,6.0,7.0,1.0,0.0
137,61,False,6.0,3.0,-3.0,0.0
137,68,False,6.0,3.0,-3.0,0.0
137,93,False,6.0,3.0,-3.0,0.0
137,97,False,6.0,2.0,-4.0,0.0
137,175,False,6.0,9.0,3.0,0.0
137,176,False,6.0,9.0,3.0,0.0
138,137,False,6.0,6.0,0.0,0.0
138,139,False,6.0,7.0,1.0,0.0
138,116,False,6.0,4.0,-2.0,0.0
138,117,False,6.0,6.0,0.0,0.0
138,122,False,6.0,6.0,0.0,0.0
138,129,False,6.0,7.0,1.0,0.0
138,130,False,6.0,8.0,2.0,0.0
138,133,False,6.0,6.0,0.0,0.0
138,136,False,6.0,7.0,1.0,0.0
138,141,False,6.0,7.0,1.0,0.0
138,142,False,6.0,7.0,1.0,0.0
138,145,False,6.0,7.0,1.0,0.0
138,146,False,6.0,8.0,2.0,0.0
138,52,False,6.0,3.0,-3.0,0.0
138,78,False,6.0,3.0,-3.0,0.0
138,80,False,6.0,2.0,-4.0,0.0
138,81,False,6.0,3.0,-3.0,0.0
138,82,False,6.0,2.0,-4.0,0.0
138,90,False,6.0,3.0,-3.0,0.0
138,91,False,6.0,2.0,-4.0,0.0
138,189,False,6.0,10.0,4.0,0.0
139,138,False,7.0,6.0,-1.0,0.0
139,140,False,7.0,6.0,-1.0,0.0
139,100,False,7.0,6.0,-1.0,0.0
139,104,False,7.0,7.0,0.0,0.0
139,107,False,7.0,3.0,-4.0,0.0
139,110,False,7.0,7.0,0.0,0.0
139,116,False,7.0,4.0,-3.0,0.0
139,118,False,7.0,6.0,-1.0,0.0
139,120,False,7.0,8.0,1.0,0.0
139,121,False,7.0,6.0,-1.0,0.0
139,128,False,7.0,7.0,0.0,0.0
139,129,False,7.0,7.0,0.0,0.0
139,130,False,7.0,8.0,1.0,0.0
139,132,False,7.0,7.0,0.0,0.0
139,133,False,7.0,6.0,-1.0,0.0
139,134,False,7.0,6.0,-1.0,0.0
139,136,False,7.0,7.0,0.0,0.0
139,142,False,7.0,7.0,0.0,0.0
139,64,False,7.0,2.0,-5.0,0.0
139,89,False,7.0,4.0,-3.0,0.0
140,139,False,6.0,7.0,1.0,0.0
140,141,False,6.0,7.0,1.0,0.0
140,102,False,6.0,6.0,0.0,0.0
140,103,False,6.0,7.0,1.0,0.0
140,104,False,6.0,7.0,1.0,0.0
140,106,False,6.0,7.0,1.0,0.0
140,107,False,6.0,3.0,-3.0,0.0
140,109,False,6.0,8.0,2.0,0.0
140,110,False,6.0,7.0,1.0,0.0
140,112,False,6.0,7.0,1.0,0.0
140,114,False,6.0,6.0,0.0,0.0
140,117,False,6.0,6.0,0.0,0.0
140,119,False,6.0,6.0,0.0,0.0
140,122,False,6.0,6.0,0.0,0.0
140,130,False,6.0,8.0,2.0,0.0
140,132,False,6.0,7.0,1.0,0.0
140,133,False,6.0,6.0,0.0,0.0
140,134,False,6.0,6.0,0.0,0.0
140,136,False,6.0,7.0,1.0,0.0
140,137,False,6.0,6.0,0.0,0.0
140,142,False,6.0,7.0,1.0,0.0
140,144,False,6.0,7.0,1.0,0.0
140,146,False,6.0,8.0,2.0,0.0
140,148,False,6.0,7.0,1.0,0.0
140,57,False,6.0,2.0,-4.0,0.0
140,64,False,6.0,2.0,-4.0,0.0
140,77,False,6.0,3.0,-3.0,0.0
140,81,False,6.0,3.0,-3.0,0.0
140,96,False,6.0,2.0,-4.0,0.0
140,153,False,6.0,11.0,5.0,0.0
140,155,False,6.0,10.0,4.0,0.0
140,165,False,6.0,10.0,4.0,0.0
141,140,False,7.0,6.0,-1.0,0.0
141,142,False,7.0,7.0,0.0,0.0
141,100,False,7.0,6.0,-1.0,0.0
141,101,False,7.0,6.0,-1.0,0.0
141,104,False,7.0,7.0,0.0,0.0
141,106,False,7.0,7.0,0.0,0.0
141,107,False,7.0,3.0,-4.0,0.0
141,108,False,7.0,7.0,0.0,0.0
141,110,False,7.0,7.0,0.0,0.0
141,111,False,7.0,6.0,-1.0,0.0
141,117,False,7.0,6.0,-1.0,0.0
141,118,False,7.0,6.0,-1.0,0.0
141,119,False,7.0,6.0,-1.0,0.0
141,120,False,7.0,8.0,1.0,0.0
141,121,False,7.0,6.0,-1.0,0.0
141,125,False,7.0,7.0,0.0,0.0
141,126,False,7.0,7.0,0.0,0.0
141,127,False,7.0,6.0,-1.0,0.0
141,129,False,7.0,7.0,0.0,0.0
141,130,False,7.0,8.0,1.0,0.0
141,131,False,7.0,7.0,0.0,0.0
141,132,False,7.0,7.0,0.0,0.0
141,133,False,7.0,6.0,-1.0,0.0
141,134,False,7.0,6.0,-1.0,0.0
141,135,False,7.0,7.0,0.0,0.0
141,136,False,7.0,7.0,0.0,0.0
141,138,False,7.0,6.0,-1.0,0.0
141,144,False,7.0,7.0,0.0,0.0
141,74,False,7.0,2.0,-5.0,0.0
141,165,False,7.0,10.0,3.0,0.0
141,193,False,7.0,12.0,5.0,0.0
142,141,False,7.0,7.0,0.0,0.0
142,143,False,7.0,7.0,0.0,0.0
142,104,False,7.0,7.0,0.0,0.0
142,105,False,7.0,8.0,1.0,0.0
142,107,False,7.0,3.0,-4.0,0.0
142,109,False,7.0,8.0,1.0,0.0
142,110,False,7.0,7.0,0.0,0.0
142,114,False,7.0,6.0,-1.0,0.0
142,117,False,7.0,6.0,-1.0,0.0
142,126,False,7.0,7.0,0.0,0.0
142,128,False,7.0,7.0,0.0,0.0
142,131,False,7.0,7.0,0.0,0.0
142,133,False,7.0,6.0,-1.0,0.0
142,138,False,7.0,6.0,-1.0,0.0
142,139,False,7.0,7.0,0.0,0.0
142,140,False,7.0,6.0,-1.0,0.0
142,144,False,7.0,7.0,0.0,0.0
142,147,False,7.0,6.0,-1.0,0.0
142,148,False,7.0,7.0,0.0,0.0
142,62,False,7.0,2.0,-5.0,0.0
142,94,False,7.0,3.0,-4.0,0.0
142,166,False,7.0,10.0,3.0,0.0
143,142,False,7.0,7.0,0.0,0.0
143,144,False,7.0,7.0,0.0,0.0
143,101,False,7.0,6.0,-1.0,0.0
143,104,False,7.0,7.0,0.0,0.0
143,108,False,7.0,7.0,0.0,0.0
143,111,False,7.0,6.0,-1.0,0.0
143,119,False,7.0,6.0,-1.0,0.0
143,120,False,7.0,8.0,1.0,0.0
143,121,False,7.0,6.0,-1.0,0.0
143,122,False,7.0,6.0,-1.0,0.0
143,123,False,7.0,6.0,-1.0,0.0
143,124,False,7.0,6.0,-1.0,0.0
143,133,False,7.0,6.0,-1.0,0.0
143,135,False,7.0,7.0,0.0,0.0
143,136,False,7.0,7.0,0.0,0.0
143,137,False,7.0,6.0,-1.0,0.0
143,145,False,7.0,7.0,0.0,0.0
143,146,False,7.0,8.0,1.0,0.0
143,147,False,7.0,6.0,-1.0,0.0
143,148,False,7.0,7.0,0.0,0.0
143,149,False,7.0,6.0,-1.0,0.0
143,155,False,7.0,10.0,3.0,0.0
143,166,False,7.0,10.0,3.0,0.0
143,192,False,7.0,11.0,4.0,0.0
144,143,False,7.0,7.0,0.0,0.0
144,145,False,7.0,7.0,0.0,0.0
144,102,False,7.0,6.0,-1.0,0.0
144,103,False,7.0,7.0,0.0,0.0
144,104,False,7.0,7.0,0.0,0.0
144,105,False,7.0,8.0,1.0,0.0
144,106,False,7.0,7.0,0.0,0.0
144,109,False,7.0,8.0,1.0,0.0
144,111,False,7.0,6.0,-1.0,0.0
144,114,False,7.0,6.0,-1.0,0.0
144,115,False,7.0,8.0,1.0,0.0
144,118,False,7.0,6.0,-1.0,0.0
144,119,False,7.0,6.0,-1.0,0.0
144,121,False,7.0,6.0,-1.0,0.0
144,123,False,7.0,6.0,-1.0,0.0
144,129,False,7.0,7.0,0.0,0.0
144,131,False,7.0,7.0,0.0,0.0
144,133,False,7.0,6.0,-1.0,0.0
144,140,False,7.0,6.0,-1.0,0.0
144,141,False,7.0,7.0,0.0,0.0
144,142,False,7.0,7.0,0.0,0.0
144,147,False,7.0,6.0,-1.0,0.0
144,148,False,7.0,7.0,0.0,0.0
144,52,False,7.0,3.0,-4.0,0.0
144,81,False,7.0,3.0,-4.0,0.0
144,84,False,7.0,1.0,-6.0,0.0
144,88,False,7.0,2.0,-5.0,0.0
144,90,False,7.0,3.0,-4.0,0.0
144,94,False,7.0,3.0,-4.0,0.0
144,96,False,7.0,2.0,-5.0,0.0
144,150,False,7.0,10.0,3.0,0.0
144,157,False,7.0,10.0,3.0,0.0
144,191,False,7.0,11.0,4.0,0.0
145,144,False,7.0,7.0,0.0,0.0
145,146,False,7.0,8.0,1.0,0.0
145,101,False,7.0,6.0,-1.0,0.0
145,103,False,7.0,7.0,0.0,0.0
145,105,False,7.0,8.0,1.0,0.0
145,106,False,7.0,7.0,0.0,0.0
145,108,False,7.0,7.0,0.0,0.0
145,109,False,7.0,8.0,1.0,0.0
145,110,False,7.0,7.0,0.0,0.0
145,112,False,7.0,7.0,0.0,0.0
145,114,False,7.0,6.0,-1.0,0.0
145,115,False,7.0,8.0,1.0,0.0
145,117,False,7.0,6.0,-1.0,0.0
145,118,False,7.0,6.0,-1.0,0.0
145,121,False,7.0,6.0,-1.0,0.0
145,124,False,7.0,6.0,-1.0,0.0
145,125,False,7.0,7.0,0.0,0.0
145,129,False,7.0,7.0,0.0,0.0
145,131,False,7.0,7.0,0.0,0.0
145,132,False,7.0,7.0,0.0,0.0
145,133,False,7.0,6.0,-1.0,0.0
145,136,False,7.0,7.0,0.0,0.0
145,137,False,7.0,6.0,-1.0,0.0
145,138,False,7.0,6.0,-1.0,0.0
145,143,False,7.0,7.0,0.0,0.0
145,147,False,7.0,6.0,-1.0,0.0
145,148,False,7.0,7.0,0.0,0.0
145,149,False,7.0,6.0,-1.0,0.0
145,68,False,7.0,3.0,-4.0,0.0
145,81,False,7.0,3.0,-4.0,0.0
145,97,False,7.0,2.0,-5.0,0.0
145,159,True,7.0,10.0,3.0,1.0
145,161,False,7.0,10.0,3.0,0.0
145,163,False,7.0,12.0,5.0,0.0
145,193,False,7.0,12.0,5.0,0.0
145,196,False,7.0,11.0,4.0,0.0
146,145,False,8.0,7.0,-1.0,0.0
146,147,False,8.0,6.0,-2.0,0.0
146,100,False,8.0,6.0,-2.0,0.0
146,101,False,8.0,6.0,-2.0,0.0
146,102,False,8.0,6.0,-2.0,0.0
146,103,False,8.0,7.0,-1.0,0.0
146,104,False,8.0,7.0,-1.0,0.0
146,106,False,8.0,7.0,-1.0,0.0
146,111,False,8.0,6.0,-2.0,0.0
146,112,False,8.0,7.0,-1.0,0.0
146,113,False,8.0,7.0,-1.0,0.0
146,116,False,8.0,4.0,-4.0,0.0
146,118,False,8.0,6.0,-2.0,0.0
146,126,False,8.0,7.0,-1.0,0.0
146,127,False,8.0,6.0,-2.0,0.0
146,130,False,8.0,8.0,0.0,0.0
146,131,False,8.0,7.0,-1.0,0.0
146,134,False,8.0,6.0,-2.0,0.0
146,135,False,8.0,7.0,-1.0,0.0
146,138,False,8.0,6.0,-2.0,0.0
146,140,False,8.0,6.0,-2.0,0.0
146,143,False,8.0,7.0,-1.0,0.0
146,148,False,8.0,7.0,-1.0,0.0
146,149,False,8.0,6.0,-2.0,0.0
146,54,False,8.0,2.0,-6.0,0.0
146,69,False,8.0,2.0,-6.0,0.0
146,92,False,8.0,3.0,-5.0,0.0
146,196,False,8.0,11.0,3.0,0.0
146,178,False,8.0,10.0,2.0,0.0
147,146,False,6.0,8.0,2.0,0.0
147,148,False,6.0,7.0,1.0,0.0
147,101,False,6.0,6.0,0.0,0.0
147,104,False,6.0,7.0,1.0,0.0
147,105,False,6.0,8.0,2.0,0.0
147,107,False,6.0,3.0,-3.0,0.0
147,108,False,6.0,7.0,1.0,0.0
147,110,False,6.0,7.0,1.0,0.0
147,113,False,6.0,7.0,1.0,0.0
147,115,False,6.0,8.0,2.0,0.0
147,117,False,6.0,6.0,0.0,0.0
147,121,False,6.0,6.0,0.0,0.0
147,125,False,6.0,7.0,1.0,0.0
147,129,False,6.0,7.0,1.0,0.0
147,130,False,6.0,8.0,2.0,0.0
147,133,False,6.0,6.0,0.0,0.0
147,134,False,6.0,6.0,0.0,0.0
147,136,False,6.0,7.0,1.0,0.0
147,137,False,6.0,6.0,0.0,0.0
147,142,False,6.0,7.0,1.0,0.0
147,143,False,6.0,7.0,1.0,0.0
147,144,False,6.0,7.0,1.0,0.0
147,145,False,6.0,7.0,1.0,0.0
147,69,False,6.0,2.0,-4.0,0.0
147,77,False,6.0,3.0,-3.0,0.0
147,170,False,6.0,9.0,3.0,0.0
147,176,False,6.0,9.0,3.0,0.0
148,147,False,7.0,6.0,-1.0,0.0
148,149,False,7.0,6.0,-1.0,0.0
148,101,False,7.0,6.0,-1.0,0.0
148,103,False,7.0,7.0,0.0,0.0
148,113,False,7.0,7.0,0.0,0.0
148,118,False,7.0,6.0,-1.0,0.0
148,119,False,7.0,6.0,-1.0,0.0
148,122,False,7.0,6.0,-1.0,0.0
148,125,False,7.0,7.0,0.0,0.0
148,126,False,7.0,7.0,0.0,0.0
148,127,False,7.0,6.0,-1.0,0.0
148,128,False,7.0,7.0,0.0,0.0
148,133,False,7.0,6.0,-1.0,0.0
148,134,False,7.0,6.0,-1.0,0.0
148,136,False,7.0,7.0,0.0,0.0
148,137,False,7.0,6.0,-1.0,0.0
148,140,False,7.0,6.0,-1.0,0.0
148,142,False,7.0,7.0,0.0,0.0
148,143,False,7.0,7.0,0.0,0.0
148,144,False,7.0,7.0,0.0,0.0
148,145,False,7.0,7.0,0.0,0.0
148,146,False,7.0,8.0,1.0,0.0
148,77,False,7.0,3.0,-4.0,0.0
148,79,False,7.0,2.0,-5.0,0.0
148,91,False,7.0,2.0,-5.0,0.0
148,97,False,7.0,2.0,-5.0,0.0
148,98,False,7.0,0.0,-7.0,0.0
148,196,False,7.0,11.0,4.0,0.0
149,148,False,6.0,7.0,1.0,0.0
149,150,False,6.0,10.0,4.0,0.0
149,103,False,6.0,7.0,1.0,0.0
149,104,False,6.0,7.0,1.0,0.0
149,107,False,6.0,3.0,-3.0,0.0
149,109,False,6.0,8.0,2.0,0.0
149,111,False,6.0,6.0,0.0,0.0
149,112,False,6.0,7.0,1.0,0.0
149,116,False,6.0,4.0,-2.0,0.0
149,117,False,6.0,6.0,0.0,0.0
149,120,False,6.0,8.0,2.0,0.0
149,121,False,6.0,6.0,0.0,0.0
149,126,False,6.0,7.0,1.0,0.0
149,127,False,6.0,6.0,0.0,0.0
149,128,False,6.0,7.0,1.0,0.0
149,131,False,6.0,7.0,1.0,0.0
149,133,False,6.0,6.0,0.0,0.0
149,134,False,6.0,6.0,0.0,0.0
149,136,False,6.0,7.0,1.0,0.0
149,143,False,6.0,7.0,1.0,0.0
149,145,False,6.0,7.0,1.0,0.0
149,146,False,6.0,8.0,2.0,0.0
149,50,False,6.0,2.0,-4.0,0.0
149,60,False,6.0,2.0,-4.0,0.0
149,72,False,6.0,2.0,-4.0,0.0
149,89,False,6.0,4.0,-2.0,0.0
149,151,False,6.0,11.0,5.0,0.0
149,154,False,6.0,11.0,5.0,0.0
149,157,False,6.0,10.0,4.0,0.0
149,181,False,6.0,10.0,4.0,0.0
149,196,False,6.0,11.0,5.0,0.0
150,149,False,10.0,6.0,-4.0,0.0
150,151,False,10.0,11.0,1.0,0.0
150,152,False,10.0,10.0,0.0,0.0
150,155,False,10.0,10.0,0.0,0.0
150,156,False,10.0,10.0,0.0,0.0
150,157,False,10.0,10.0,0.0,0.0
150,159,False,10.0,10.0,0.0,0.0
150,162,False,10.0,10.0,0.0,0.0
150,163,False,10.0,12.0,2.0,0.0
150,171,False,10.0,11.0,1.0,0.0
150,172,False,10.0,10.0,0.0,0.0
150,173,False,10.0,11.0,1.0,0.0
150,174,False,10.0,11.0,1.0,0.0
150,175,False,10.0,9.0,-1.0,0.0
150,181,False,10.0,10.0,0.0,0.0
150,184,False,10.0,11.0,1.0,0.0
150,186,False,10.0,10.0,0.0,0.0
150,188,False,10.0,11.0,1.0,0.0
150,189,False,10.0,10.0,0.0,0.0
150,193,False,10.0,12.0,2.0,0.0
150,194,False,10.0,10.0,0.0,0.0
150,196,False,10.0,11.0,1.0,0.0
150,197,False,10.0,11.0,1.0,0.0
150,198,False,10.0,11.0,1.0,0.0
150,132,False,10.0,7.0,-3.0,0.0
150,144,False,10.0,7.0,-3.0,0.0
150,13,False,10.0,4.0,-6.0,0.0
150,49,False,10.0,6.0,-4.0,0.0
151,150,False,11.0,10.0,-1.0,0.0
151,152,False,11.0,10.0,-1.0,0.0
151,153,False,11.0,11.0,0.0,0.0
151,154,False,11.0,11.0,0.0,0.0
151,157,False,11.0,10.0,-1.0,0.0
151,159,False,11.0,10.0,-1.0,0.0
151,161,False,11.0,10.0,-1.0,0.0
151,163,False,11.0,12.0,1.0,0.0
151,166,False,11.0,10.0,-1.0,0.0
151,168,False,11.0,10.0,-1.0,0.0
151,174,False,11.0,11.0,0.0,0.0
151,175,False,11.0,9.0,-2.0,0.0
151,177,False,11.0,10.0,-1.0,0.0
151,178,False,11.0,10.0,-1.0,0.0
151,179,False,11.0,11.0,0.0,0.0
151,180,False,11.0,10.0,-1.0,0.0
151,181,False,11.0,10.0,-1.0,0.0
151,182,False,11.0,11.0,0.0,0.0
151,183,False,11.0,11.0,0.0,0.0
151,185,False,11.0,11.0,0.0,0.0
151,188,False,11.0,11.0,0.0,0.0
151,189,False,11.0,10.0,-1.0,0.0
151,190,False,11.0,11.0,0.0,0.0
151,191,False,11.0,11.0,0.0,0.0
151,192,False,11.0,11.0,0.0,0.0
151,193,False,11.0,12.0,1.0,0.0
151,195,False,11.0,11.0,0.0,0.0
151,198,False,11.0,11.0,0.0,0.0
151,199,False,11.0,11.0,0.0,0.0
151,104,False,11.0,7.0,-4.0,0.0
151,105,False,11.0,8.0,-3.0,0.0
151,126,False,11.0,7.0,-4.0,0.0
151,136,False,11.0,7.0,-4.0,0.0
151,149,False,11.0,6.0,-5.0,0.0
151,49,False,11.0,6.0,-5.0,0.0
151,33,False,11.0,6.0,-5.0,0.0
151,46,False,11.0,6.0,-5.0,0.0
152,151,False,10.0,11.0,1.0,0.0
152,153,False,10.0,11.0,1.0,0.0
152,150,False,10.0,10.0,0.0,0.0
152,154,False,10.0,11.0,1.0,0.0
152,155,False,10.0,10.0,0.0,0.0
152,156,False,10.0,10.0,0.0,0.0
152,157,False,10.0,10.0,0.0,0.0
152,158,False,10.0,10.0,0.0,0.0
152,160,False,10.0,8.0,-2.0,0.0
152,166,False,10.0,10.0,0.0,0.0
152,167,False,10.0,10.0,0.0,0.0
152,168,False,10.0,10.0,0.0,0.0
152,169,False,10.0,10.0,0.0,0.0
152,174,False,10.0,11.0,1.0,0.0
152,176,False,10.0,9.0,-1.0,0.0
152,177,False,10.0,10.0,0.0,0.0
152,180,False,10.0,10.0,0.0,0.0
152,181,False,10.0,10.0,0.0,0.0
152,183,False,10.0,11.0,1.0,0.0
152,185,False,10.0,11.0,1.0,0.0
152,187,False,10.0,11.0,1.0,0.0
152,190,True,10.0,11.0,1.0,1.0
152,191,True,10.0,11.0,1.0,1.0
152,192,False,10.0,11.0,1.0,0.0
152,197,False,10.0,11.0,1.0,0.0
152,198,False,10.0,11.0,1.0,0.0
152,102,False,10.0,6.0,-4.0,0.0
152,120,False,10.0,8.0,-2.0,0.0
152,127,False,10.0,6.0,-4.0,0.0
152,8,False,10.0,8.0,-2.0,0.0
152,28,False,10.0,6.0,-4.0,0.0
153,152,False,11.0,10.0,-1.0,0.0
153,154,False,11.0,11.0,0.0,0.0
153,151,False,11.0,11.0,0.0,0.0
153,155,False,11.0,10.0,-1.0,0.0
153,156,False,11.0,10.0,-1.0,0.0
153,162,False,11.0,10.0,-1.0,0.0
153,167,False,11.0,10.0,-1.0,0.0
153,169,False,11.0,10.0,-1.0,0.0
153,170,False,11.0,9.0,-2.0,0.0
153,171,False,11.0,11.0,0.0,0.0
153,172,False,11.0,10.0,-1.0,0.0
153,173,False,11.0,11.0,0.0,0.0
153,174,False,11.0,11.0,0.0,0.0
153,177,False,11.0,10.0,-1.0,0.0
153,178,False,11.0,10.0,-1.0,0.0
153,181,False,11.0,10.0,-1.0,0.0
153,182,False,11.0,11.0,0.0,0.0
153,183,False,11.0,11.0,0.0,0.0
153,186,False,11.0,10.0,-1.0,0.0
153,189,False,11.0,10.0,-1.0,0.0
153,192,False,11.0,11.0,0.0,0.0
153,197,False,11.0,11.0,0.0,0.0
153,109,False,11.0,8.0,-3.0,0.0
153,114,False,11.0,6.0,-5.0,0.0
153,140,False,11.0,6.0,-5.0,0.0
153,15,False,11.0,6.0,-5.0,0.0
154,153,False,11.0,11.0,0.0,0.0
154,155,False,11.0,10.0,-1.0,0.0
154,151,False,11.0,11.0,0.0,0.0
154,152,False,11.0,10.0,-1.0,0.0
154,156,False,11.0,10.0,-1.0,0.0
154,157,False,11.0,10.0,-1.0,0.0
154,162,False,11.0,10.0,-1.0,0.0
154,166,False,11.0,10.0,-1.0,0.0
154,168,False,11.0,10.0,-1.0,0.0
154,171,False,11.0,11.0,0.0,0.0
